(4.15255, 5.15684, 5.2868, 10.6622, 39.1428, 13.4627, 2.71621, 2.59645, 2.66939, 6.24913, 7.90479, 10.3194, 4.90872, 3.19858, 3.74408, 7.15319, 17.3236, 14.6133, 11.6845, 4.83661, 7.96579, 14.2521, 1.69637, 1.12621, 0.895925, 0.856936, 0.919534, 2.84046, 8.13225, 10.3454, 14.1105, 14.8571, 44.2192)
(5.02387, 5.10931, 4.49493, 9.56049, 40.0528, 13.7352, 3.09704, 4.37332, 2.32252, 3.75033, 8.48015, 10.8355, 15.9208, 5.92251, 6.72666, 7.46571, 17.8014, 9.34325, 5.80748, 3.95033, 5.41666, 10.8097, 1.06513, 1.24071, 0.783245, 0.713072, 0.552936, 4.01479, 8.37212, 9.11011, 14.7319, 14.5784, 44.8375)
(4.01848, 4.54837, 5.54415, 9.7164, 40.5429, 14.4419, 2.25266, 2.31482, 2.27444, 6.18307, 8.16278, 11.0912, 4.06483, 2.56971, 3.73625, 7.7434, 17.1508, 18.6648, 8.00065, 5.18938, 7.25487, 14.5341, 1.48261, 0.803234, 0.851483, 0.641593, 0.913131, 3.03164, 9.48238, 9.47997, 14.6302, 14.9574, 43.7263)
(3.31845, 4.81902, 6.4391, 8.47097, 42.3987, 15.1902, 2.17285, 2.00317, 1.65018, 5.14089, 8.39653, 11.2744, 3.22924, 2.77639, 3.22679, 7.43015, 17.3162, 10.7383, 21.5447, 5.26763, 4.18963, 13.0066, 1.18176, 0.433439, 0.454442, 0.35637, 0.695272, 2.42893, 8.8624, 14.6757, 12.5398, 13.198, 45.1739)
(4.05697, 4.60073, 5.44516, 11.5504, 40.1932, 12.9727, 2.80009, 2.8179, 2.61006, 5.17235, 7.78051, 8.45846, 6.4917, 3.51472, 3.06984, 6.38533, 11.9781, 14.4097, 9.02316, 4.38618, 18.4312, 13.8517, 1.12147, 0.677169, 0.503295, 0.593156, 0.462676, 1.71089, 6.76936, 10.0743, 16.6869, 14.5069, 46.8939)
(3.85693, 5.76459, 5.59918, 9.83151, 39.8087, 12.4188, 1.8664, 3.49749, 2.29668, 7.50275, 7.55704, 9.31399, 4.98918, 2.82276, 4.67012, 10.1674, 17.405, 10.8574, 19.217, 2.74343, 6.13685, 11.6769, 2.10198, 1.84218, 1.67476, 2.06432, 1.165, 2.78773, 10.7933, 7.55977, 10.9794, 18.7782, 40.2535)
(3.36601, 3.84452, 5.57278, 9.03546, 15.5804, 15.2813, 26.3566, 2.27213, 2.99059, 6.74913, 8.95112, 15.5455, 8.26717, 7.0067, 5.51706, 5.114, 11.9891, 8.24574, 5.10179, 3.2441, 21.658, 8.31089, 20.1733, 3.73992, 3.59428, 5.40876, 3.19236, 2.78989, 4.60321, 8.80619, 17.92, 15.1388, 14.6333)
(6.76258, 3.56189, 2.75048, 9.9589, 52.9371, 7.67325, 2.29752, 1.15395, 1.40977, 3.36463, 8.12985, 8.52064, 4.8316, 3.91774, 2.72858, 4.95732, 18.3396, 29.2607, 8.42463, 4.2713, 7.08503, 7.66284, 0.330076, 0.911862, 2.0078, 0.14159, 0.118566, 0.441758, 0.797108, 8.52044, 22.1933, 14.1884, 50.3493)
(5.31449, 4.67756, 5.36382, 8.05886, 46.282, 14.0885, 2.34495, 2.02214, 1.04919, 2.09529, 8.7033, 10.7068, 5.00638, 2.05082, 2.38094, 8.98265, 9.64046, 8.75064, 8.6993, 27.4912, 6.08921, 10.2016, 0.69738, 0.0259832, 0.348795, 0.0205452, 1.00454, 4.66125, 4.42717, 7.1417, 19.9048, 14.0603, 47.7076)
(5.78687, 6.85447, 14.9039, 7.95538, 18.7097, 14.021, 6.78809, 4.46805, 3.11397, 7.24225, 10.1563, 14.4846, 6.69302, 5.25474, 7.41159, 8.42915, 15.8278, 9.79638, 5.68777, 4.37362, 6.22942, 15.8119, 7.73186, 10.6998, 3.80091, 2.994, 1.93695, 6.18366, 5.53995, 11.0688, 13.5063, 12.7847, 23.7531)
(4.76706, 5.95089, 17.2754, 6.44155, 16.5584, 12.5484, 4.9769, 5.33297, 3.53725, 11.2287, 11.3824, 12.4249, 6.59975, 7.81959, 6.73108, 9.45324, 18.5453, 9.00219, 5.90307, 4.75288, 6.16738, 12.6006, 16.2583, 5.20144, 3.14516, 4.00571, 1.85482, 4.961, 4.2951, 9.73965, 10.3767, 12.7476, 27.4146)
(3.08825, 4.26706, 5.59017, 8.40709, 43.826, 14.1358, 2.09913, 2.8689, 1.78019, 3.85947, 10.078, 9.4749, 5.85029, 2.85038, 2.82487, 6.2912, 11.7637, 8.36448, 9.35016, 6.97581, 14.7202, 21.534, 1.02717, 0.347216, 0.371832, 0.281364, 0.581785, 4.48242, 4.84459, 8.63342, 18.7439, 14.6195, 46.067)
(4.87394, 3.24931, 9.15015, 6.19126, 11.1521, 11.3018, 11.8009, 20.6434, 4.74736, 7.41263, 9.47716, 10.8287, 5.21245, 5.75194, 4.95369, 7.63703, 26.7179, 8.3313, 8.35373, 3.52754, 8.09978, 10.5859, 30.143, 10.6463, 4.18005, 5.00659, 2.19273, 2.29441, 2.39248, 9.32442, 9.74559, 9.12385, 14.9507)
(2.44868, 3.02223, 5.08953, 8.65061, 43.0737, 14.0099, 1.77734, 1.88705, 2.37014, 7.37282, 10.298, 11.2704, 4.32511, 2.49555, 2.67521, 6.74794, 20.6807, 25.1319, 6.97023, 4.4418, 3.81061, 11.4506, 1.79463, 0.829033, 1.30864, 0.924769, 0.949351, 3.8455, 7.9239, 10.7412, 14.5678, 17.3505, 39.7647)
(4.95638, 8.27898, 6.93607, 8.08973, 25.2081, 16.5008, 4.78996, 4.76835, 2.98586, 7.48589, 9.99981, 11.6463, 4.97598, 4.62163, 4.76944, 7.10139, 19.0868, 14.1892, 7.19164, 4.2245, 7.12272, 15.0703, 8.24196, 4.12634, 2.7332, 2.84515, 2.10787, 6.07153, 6.73852, 9.98415, 12.668, 14.5862, 29.8971)
(4.78831, 5.30118, 19.9141, 5.70525, 14.1417, 11.0182, 4.91714, 5.55593, 3.80168, 12.8531, 12.0035, 11.9423, 6.69413, 10.1123, 7.19789, 7.08802, 19.3045, 9.54419, 5.99555, 4.71126, 6.06732, 11.3424, 19.5743, 4.44518, 3.14489, 4.03354, 1.65268, 3.60743, 3.68981, 9.47847, 9.8073, 12.5438, 28.0226)
(5.07357, 6.18288, 19.5597, 5.70786, 14.6306, 10.9348, 4.69085, 5.03612, 3.21899, 12.922, 12.0425, 12.5457, 6.80858, 17.2129, 5.25885, 9.00196, 12.6277, 8.74771, 5.95394, 4.28708, 6.03478, 11.5208, 18.2398, 4.48828, 2.99947, 4.16577, 1.74422, 3.87686, 4.50445, 9.18035, 9.79636, 12.7888, 28.2156)
(4.18823, 5.92552, 12.1389, 7.92399, 18.7033, 15.2374, 7.30965, 8.22786, 2.99948, 7.53984, 9.80591, 15.1816, 6.43445, 5.74888, 5.27082, 6.82886, 17.3808, 12.4101, 6.10266, 5.08757, 7.03365, 12.5206, 16.1405, 4.59087, 3.31434, 4.02754, 2.22163, 5.48516, 4.77333, 10.2448, 13.3894, 13.1196, 22.6927)
(3.45865, 4.35872, 5.6386, 9.02723, 41.7624, 14.7024, 2.23579, 2.79785, 2.03689, 4.3886, 9.59284, 10.0055, 5.32245, 2.99447, 2.93934, 6.69374, 13.17, 10.482, 9.36682, 6.66173, 13.4434, 18.9206, 1.23006, 0.54663, 0.518767, 0.572837, 0.599963, 4.0359, 6.0278, 8.87644, 17.3899, 14.856, 45.3458)
(3.71927, 4.8279, 6.90909, 8.50172, 27.7249, 17.0905, 7.39451, 4.51139, 3.01092, 7.06412, 9.24567, 12.8781, 5.46929, 4.55084, 4.63026, 6.74028, 18.5277, 15.6116, 5.79731, 4.05415, 9.13523, 12.6053, 9.06312, 3.0032, 2.36446, 2.76841, 1.90461, 5.45658, 6.47691, 9.33576, 14.0619, 15.6653, 29.9)
(4.19389, 5.00103, 6.31306, 8.93619, 33.4019, 16.8143, 3.37472, 3.22269, 2.86955, 6.9751, 8.89762, 11.5901, 4.5015, 3.73845, 4.30572, 7.49622, 20.03, 16.7686, 7.32828, 4.39496, 6.24053, 13.6057, 4.30238, 2.28608, 1.92383, 1.66332, 1.54488, 5.3751, 7.54421, 9.31947, 13.0515, 16.1268, 36.8623)
(6.16387, 5.74695, 22.1288, 4.66637, 12.9243, 8.60781, 4.62503, 5.00961, 5.42441, 10.559, 14.1438, 12.1699, 6.41536, 6.95257, 4.54833, 5.66387, 9.84271, 7.31828, 6.59745, 21.6099, 7.84034, 11.0414, 22.8588, 4.82076, 3.24934, 4.22358, 1.64485, 2.31902, 2.46569, 11.0445, 11.0717, 14.0825, 22.2194)
(4.34817, 4.18182, 6.12252, 8.12929, 39.2032, 16.3376, 2.29169, 2.65198, 2.78984, 5.68532, 8.25849, 11.1121, 4.21407, 3.89298, 4.27096, 8.40777, 28.8602, 10.0434, 7.25797, 4.59522, 5.31246, 12.0329, 1.62318, 0.936963, 0.778683, 0.817232, 0.875008, 4.1473, 11.5344, 10.6613, 11.2711, 14.1407, 43.214)
(3.73104, 3.77844, 5.87805, 8.1685, 40.3099, 15.4482, 2.23934, 2.32558, 2.81965, 6.0282, 9.27316, 10.6311, 5.1825, 3.46519, 4.144, 7.15047, 29.8733, 11.2866, 6.43248, 5.2232, 4.78087, 11.8302, 1.76456, 1.21276, 1.10807, 1.05627, 1.33172, 4.67853, 10.6884, 9.87823, 12.2095, 14.9645, 41.1076)
(4.98005, 4.0484, 6.9397, 5.05831, 43.8754, 17.0466, 2.43843, 2.67845, 1.76233, 4.6643, 6.5081, 11.0563, 2.20929, 3.44303, 4.0272, 8.2716, 41.8735, 6.09061, 6.88453, 2.19519, 3.7882, 10.1605, 0.725592, 0.391201, 0.0666086, 0.0750958, 0.660941, 5.16632, 11.3583, 15.0583, 6.9764, 10.607, 48.9141)
(8.71365, 21.4332, 5.94622, 4.48039, 12.4237, 11.5253, 4.89038, 6.51881, 2.33288, 7.72636, 14.0091, 9.64769, 3.78946, 5.17044, 5.45972, 5.73446, 14.5528, 18.5311, 6.11251, 3.69236, 6.15599, 21.1536, 14.246, 8.01529, 4.12147, 4.41914, 3.25828, 3.28041, 7.23959, 14.2012, 12.732, 10.7317, 17.7549)
(4.29954, 4.29323, 5.60124, 8.8389, 39.4255, 14.9344, 2.60943, 2.87286, 2.95542, 5.05487, 9.11455, 10.5137, 6.87731, 5.59867, 4.61225, 7.44647, 26.6858, 10.2516, 6.69927, 4.50665, 5.28272, 11.5255, 1.74576, 1.38248, 1.11694, 1.19756, 1.00627, 4.03518, 9.55223, 10.3621, 12.6805, 14.8377, 42.0833)
(8.2173, 20.4055, 5.95108, 5.06005, 13.726, 11.8597, 4.82628, 5.98018, 2.38518, 7.9575, 13.6312, 9.67345, 4.00458, 5.10477, 5.34625, 5.6912, 16.9977, 15.9159, 6.12711, 4.01025, 6.47056, 20.6583, 17.0481, 4.06741, 3.88887, 4.81494, 3.12756, 3.7552, 7.46005, 13.1513, 12.5021, 11.1671, 19.0174)
(9.05179, 21.5215, 5.90494, 4.2721, 11.9739, 11.4311, 4.86953, 6.16171, 2.66062, 7.94365, 14.2091, 9.72992, 3.73393, 5.4012, 5.5924, 5.45184, 22.6086, 9.71414, 6.15967, 4.42911, 6.68171, 20.4975, 13.6297, 9.12405, 4.24429, 4.40661, 3.17236, 3.23899, 7.23248, 13.8011, 13.4706, 10.4767, 17.2032)
(3.58088, 5.01276, 6.13964, 8.45796, 42.4854, 15.3093, 2.16268, 1.99218, 1.61012, 4.59864, 8.65047, 11.4372, 2.76141, 3.30659, 3.46339, 7.34967, 16.2954, 10.2779, 21.3056, 5.48618, 4.54417, 13.7725, 1.13779, 0.400444, 0.467913, 0.360728, 0.747731, 2.35077, 8.05044, 15.3097, 12.7295, 13.1883, 45.2565)
(6.31052, 14.2353, 7.48865, 6.5091, 16.2345, 13.9581, 4.98416, 7.18152, 2.77014, 7.8503, 12.4778, 11.5761, 4.95285, 6.69673, 5.26109, 6.36618, 15.4232, 11.4904, 6.03433, 3.95381, 9.09444, 19.1508, 10.4701, 8.73175, 3.65184, 4.50483, 3.31276, 5.2813, 7.83961, 10.7932, 12.2629, 11.831, 21.3208)
(3.55932, 3.75896, 5.53142, 8.76276, 14.8651, 16.4829, 10.8603, 17.6881, 3.0128, 6.77217, 8.7062, 17.0566, 8.3236, 5.22643, 5.4633, 4.7368, 12.5913, 8.22378, 5.45649, 3.23341, 20.9182, 8.77003, 20.208, 4.26307, 3.51048, 5.4773, 3.11949, 2.87083, 4.26858, 10.1997, 16.9985, 13.4773, 15.6067)
(3.43655, 4.66869, 12.0952, 8.56971, 15.332, 13.8257, 7.56909, 15.8403, 2.41925, 6.24143, 10.002, 17.1851, 7.95787, 5.44287, 5.48792, 6.76182, 23.8882, 7.55708, 5.0632, 4.35028, 5.74565, 10.5601, 21.6243, 2.84824, 3.02526, 4.0871, 1.77117, 4.49486, 5.26219, 9.69221, 16.2755, 13.7303, 17.1887)
